no_topics,min_df,max_df,alpha,eta,c_v
10.0,0.08,0.22,0.38,0.14,0.302571619821833
9.0,0.09,0.18,0.36,0.08,0.27600935799065723
13.0,0.06,0.47000000000000003,0.25,0.17,0.33502008796266824
4.0,0.03,0.5,0.15,0.25,0.3435337844571391
4.0,0.09,0.12,0.36,0.26,0.266497126569091
9.0,0.04,0.31,0.17,0.25,0.31399789184655924
3.0,0.1,0.15,0.47000000000000003,0.24,0.26636637267271346
4.0,0.07,0.22,0.16,0.18,0.30059015302730874
11.0,0.05,0.3,0.16,0.06,0.31679713570306606
5.0,0.08,0.49,0.26,0.23,0.3494879623246639
10.0,0.04,0.26,0.5,0.02,0.3297756114093226
2.0,0.01,0.19,0.01,0.1,0.2665596139449087
14.0,0.05,0.21,0.13,0.29,0.31077611477235906
13.0,0.06,0.17,0.22,0.1,0.319223970870224
5.0,0.04,0.46,0.35000000000000003,0.24,0.3153532582341414
6.0,0.06,0.27,0.37,0.06,0.3408682642522922
13.0,0.09,0.33,0.33,0.03,0.3183448123779519
10.0,0.09,0.36,0.18,0.22,0.3233298704574708
6.0,0.07,0.45,0.35000000000000003,0.04,0.3539302242435327
10.0,0.02,0.4,0.23,0.26,0.3094108990491238
6.0,0.01,0.35000000000000003,0.14,0.05,0.3149732875673791
8.0,0.06,0.29,0.47000000000000003,0.11,0.33341769841491276
8.0,0.02,0.23,0.47000000000000003,0.15,0.28479472172292886
9.0,0.1,0.5,0.43,0.24,0.3273242186128957
3.0,0.02,0.29,0.21,0.3,0.2642780142932982
8.0,0.1,0.34,0.31,0.14,0.3420779822919866
11.0,0.02,0.19,0.13,0.01,0.31309822631277195
2.0,0.05,0.45,0.21,0.27,0.3123717760824627
4.0,0.01,0.25,0.42,0.21,0.27853045495171413
6.0,0.09,0.13,0.03,0.18,0.2580169023405049
14.0,0.09,0.4,0.15,0.08,0.30510325116854886
11.0,0.01,0.25,0.12,0.17,0.31910813967929647
13.0,0.06,0.14,0.44,0.01,0.2951090161516457
4.0,0.03,0.34,0.33,0.15,0.3310542743972851
6.0,0.1,0.48,0.47000000000000003,0.1,0.3371149318773927
9.0,0.07,0.28,0.37,0.23,0.3189311609375434
7.0,0.09,0.33,0.42,0.13,0.3319029543885206
2.0,0.07,0.38,0.21,0.3,0.301943832684336
11.0,0.04,0.16,0.36,0.01,0.3044756707357601
14.0,0.01,0.36,0.25,0.14,0.3116976571295744
5.0,0.09,0.35000000000000003,0.46,0.03,0.2995260426725736
3.0,0.06,0.37,0.4,0.21,0.3138833159352706
5.0,0.03,0.11,0.19,0.01,0.24691360650159971
13.0,0.05,0.27,0.46,0.05,0.32616099702230206
4.0,0.1,0.38,0.36,0.27,0.29330301465478675
4.0,0.06,0.25,0.17,0.09,0.3506806045696247
8.0,0.06,0.16,0.01,0.01,0.3179589805119394
7.0,0.1,0.4,0.45,0.08,0.3037931416365948
10.0,0.04,0.29,0.22,0.14,0.3190875276345881
6.0,0.04,0.25,0.05,0.13,0.3579351158681158
6.0,0.08,0.23,0.24,0.26,0.2893422475016887
13.0,0.08,0.34,0.14,0.03,0.3228312997007426
10.0,0.06,0.42,0.46,0.13,0.3281090252159299
4.0,0.07,0.5,0.27,0.23,0.32975776518142186
4.0,0.01,0.11,0.13,0.18,0.2506677280024337
8.0,0.07,0.48,0.02,0.06,0.3478636887370753
5.0,0.1,0.14,0.46,0.04,0.2612748485826396
12.0,0.1,0.47000000000000003,0.37,0.25,0.32537955136630914
14.0,0.07,0.46,0.17,0.03,0.3497375385234497
11.0,0.05,0.4,0.11,0.05,0.3099502889937909
2.0,0.08,0.15,0.22,0.29,0.26599374764690586
3.0,0.06,0.37,0.07,0.09,0.3316056025866709
11.0,0.01,0.12,0.08,0.25,0.3499100720860157
14.0,0.07,0.18,0.42,0.14,0.3013532999830972
15.0,0.08,0.17,0.11,0.16,0.29844565598240025
4.0,0.04,0.18,0.06,0.21,0.3152936579799038
11.0,0.03,0.21,0.05,0.12,0.3258370501945718
11.0,0.1,0.12,0.48,0.1,0.2694359600769623
3.0,0.03,0.26,0.33,0.07,0.2654770583541799
15.0,0.04,0.32,0.29,0.08,0.3368095093992284
2.0,0.05,0.21,0.42,0.07,0.3158444073528131
13.0,0.05,0.37,0.28,0.04,0.34684372491389504
2.0,0.02,0.23,0.43,0.1,0.2757483070715355
2.0,0.06,0.33,0.13,0.18,0.29304706048969936
8.0,0.02,0.5,0.37,0.06,0.339753523718076
3.0,0.09,0.48,0.21,0.24,0.3243767524690594
13.0,0.1,0.35000000000000003,0.46,0.26,0.3141310898377136
12.0,0.07,0.18,0.24,0.21,0.3038420948652281
2.0,0.1,0.27,0.15,0.19,0.3213362610149888
15.0,0.05,0.3,0.05,0.18,0.3250833907459892
2.0,0.04,0.49,0.41000000000000003,0.29,0.32837943355268984
4.0,0.07,0.22,0.33,0.15,0.2933350031039512
14.0,0.05,0.24,0.03,0.06,0.31768688705082687
2.0,0.1,0.49,0.25,0.17,0.3021113644455712
9.0,0.01,0.35000000000000003,0.13,0.25,0.3091233905327713
6.0,0.05,0.32,0.47000000000000003,0.19,0.3188661228248649
15.0,0.08,0.44,0.37,0.3,0.30854967374973585
10.0,0.09,0.41000000000000003,0.24,0.1,0.2935340864658062
6.0,0.06,0.25,0.29,0.03,0.34029821944162825
15.0,0.01,0.29,0.02,0.29,0.31791061905779044
10.0,0.09,0.18,0.25,0.11,0.29244566808226014
5.0,0.04,0.46,0.16,0.2,0.314268481236766
13.0,0.1,0.47000000000000003,0.39,0.05,0.3236274591242989
14.0,0.1,0.33,0.18,0.14,0.28487154695138267
14.0,0.1,0.17,0.48,0.02,0.2791045469083578
5.0,0.05,0.27,0.41000000000000003,0.08,0.30835481427408934
4.0,0.02,0.16,0.08,0.15,0.31855930526390575
15.0,0.03,0.18,0.36,0.28,0.32071817879798326
8.0,0.05,0.13,0.38,0.25,0.3094276778208141
8.0,0.01,0.39,0.31,0.25,0.32653951014539384
14.0,0.04,0.46,0.37,0.27,0.3333505233437485
4.0,0.09,0.19,0.47000000000000003,0.11,0.2943575818767953
3.0,0.1,0.34,0.07,0.13,0.3510622254264509
11.0,0.04,0.2,0.3,0.02,0.311159125037579
7.0,0.03,0.45,0.1,0.16,0.34230078955607396
8.0,0.01,0.44,0.09,0.26,0.34833729645295874
11.0,0.07,0.42,0.43,0.11,0.30855779457502486
10.0,0.08,0.46,0.21,0.18,0.3430239970705537
4.0,0.03,0.33,0.22,0.1,0.3417425612410435
15.0,0.04,0.44,0.13,0.14,0.34080627986278417
7.0,0.08,0.43,0.23,0.14,0.3005454321382249
14.0,0.02,0.39,0.17,0.19,0.32939019418389265
6.0,0.05,0.39,0.06,0.06,0.3410456932256439
2.0,0.06,0.18,0.16,0.24,0.3530177815806347
3.0,0.02,0.3,0.02,0.03,0.3037186248647687
13.0,0.08,0.22,0.32,0.23,0.3073364646744707
13.0,0.01,0.35000000000000003,0.21,0.1,0.33172023187960326
10.0,0.09,0.33,0.44,0.28,0.3179500496789823
4.0,0.05,0.48,0.16,0.24,0.36398793041326066
15.0,0.05,0.22,0.13,0.09,0.31526212693832806
7.0,0.01,0.46,0.47000000000000003,0.12,0.3454030356364853
13.0,0.04,0.29,0.14,0.29,0.3235104374262931
12.0,0.05,0.22,0.2,0.25,0.3056635590804372
2.0,0.08,0.5,0.17,0.11,0.3774023305304416
11.0,0.1,0.29,0.42,0.14,0.305331639174187
13.0,0.1,0.41000000000000003,0.42,0.26,0.30929416754449246
9.0,0.05,0.46,0.14,0.07,0.3415677224000779
11.0,0.04,0.47000000000000003,0.17,0.11,0.3393200354046318
9.0,0.01,0.24,0.24,0.23,0.35994673844973263
2.0,0.03,0.24,0.06,0.01,0.2713408506535422
5.0,0.06,0.42,0.18,0.23,0.3389384027832244
11.0,0.04,0.44,0.32,0.09,0.327434631532942
15.0,0.06,0.5,0.07,0.15,0.3412584052981489
5.0,0.1,0.13,0.21,0.17,0.2795205647194357
10.0,0.03,0.34,0.47000000000000003,0.23,0.3236609573248378
9.0,0.03,0.32,0.29,0.06,0.33081416262173585
14.0,0.01,0.43,0.02,0.21,0.3313499695674987
14.0,0.03,0.19,0.33,0.12,0.3268500106741426
15.0,0.04,0.46,0.04,0.1,0.34882379193463475
4.0,0.04,0.12,0.02,0.29,0.31081627215744684
3.0,0.03,0.17,0.23,0.29,0.31535216988391257
11.0,0.01,0.11,0.48,0.3,0.2591157138899686
14.0,0.09,0.2,0.5,0.02,0.29787364721161647
12.0,0.1,0.2,0.47000000000000003,0.03,0.29000711615583163
4.0,0.08,0.37,0.31,0.07,0.3237059776210097
12.0,0.05,0.31,0.03,0.24,0.345366717894058
9.0,0.07,0.13,0.41000000000000003,0.03,0.2973257772955083
13.0,0.02,0.36,0.09,0.05,0.3551637550223041
13.0,0.06,0.42,0.36,0.09,0.33506434626978465
4.0,0.09,0.15,0.07,0.16,0.2850329180809855
9.0,0.09,0.36,0.21,0.09,0.32625870339375435
2.0,0.01,0.11,0.08,0.3,0.20517773274046397
5.0,0.1,0.17,0.3,0.02,0.28903794811177463
2.0,0.01,0.21,0.29,0.09,0.3003862227867372
5.0,0.03,0.48,0.24,0.28,0.35505461464939503
6.0,0.04,0.46,0.46,0.11,0.315783544590245
4.0,0.08,0.33,0.44,0.16,0.3105378859056096
11.0,0.02,0.14,0.32,0.13,0.3138791991525025
14.0,0.1,0.5,0.27,0.18,0.32923716514078144
13.0,0.04,0.14,0.28,0.18,0.336101266480071
3.0,0.1,0.36,0.05,0.11,0.35539124651531484
10.0,0.01,0.4,0.14,0.18,0.33176251729510314
8.0,0.1,0.49,0.01,0.29,0.3349673498491923
15.0,0.07,0.34,0.17,0.29,0.3321111239379853
13.0,0.08,0.31,0.07,0.07,0.32757238349287543
15.0,0.04,0.14,0.43,0.26,0.31343548601655624
3.0,0.08,0.15,0.31,0.3,0.28238949948280984
15.0,0.05,0.27,0.13,0.18,0.32589433356706576
6.0,0.06,0.36,0.28,0.26,0.31760253478015255
7.0,0.07,0.21,0.09,0.01,0.3163101390123648
10.0,0.04,0.46,0.32,0.12,0.3370327361131668
9.0,0.01,0.37,0.04,0.23,0.30672893108148425
13.0,0.02,0.27,0.29,0.25,0.3128246409913719
14.0,0.09,0.41000000000000003,0.04,0.19,0.3024022623066047
7.0,0.04,0.17,0.31,0.28,0.3343096813001538
4.0,0.05,0.28,0.25,0.17,0.30589652278913854
14.0,0.02,0.45,0.31,0.24,0.33624538812931565
14.0,0.1,0.3,0.04,0.07,0.3071637443470389
11.0,0.08,0.44,0.46,0.28,0.2941895620365463
13.0,0.04,0.44,0.16,0.22,0.33491997759622893
9.0,0.08,0.22,0.37,0.19,0.2960631876902369
12.0,0.01,0.47000000000000003,0.2,0.27,0.330548275186109
10.0,0.09,0.25,0.46,0.15,0.30041424735682465
9.0,0.04,0.16,0.26,0.27,0.32493123882561314
13.0,0.06,0.43,0.43,0.08,0.3303185970721971
11.0,0.07,0.19,0.12,0.2,0.2984025791522508
10.0,0.05,0.19,0.43,0.21,0.32154213972682555
14.0,0.09,0.19,0.02,0.28,0.2976373804107934
14.0,0.1,0.32,0.49,0.05,0.28246272341284545
13.0,0.06,0.18,0.01,0.29,0.32222650623761573
2.0,0.06,0.13,0.34,0.1,0.31410047073993375
5.0,0.1,0.31,0.33,0.06,0.297512968032135
3.0,0.05,0.19,0.14,0.22,0.36087626150167496
9.0,0.1,0.25,0.47000000000000003,0.22,0.3050405183540548
11.0,0.03,0.4,0.39,0.28,0.3385551628017312
6.0,0.1,0.29,0.47000000000000003,0.05,0.3053345790629576
2.0,0.01,0.29,0.17,0.09,0.28111543818672247
14.0,0.06,0.26,0.3,0.26,0.326569316358519
9.0,0.1,0.18,0.39,0.24,0.2773321370645164
7.0,0.07,0.39,0.34,0.06,0.32072651175609757
2.0,0.01,0.25,0.25,0.25,0.25401212233745535
11.0,0.06,0.39,0.15,0.21,0.31800785635110584
9.0,0.08,0.41000000000000003,0.08,0.01,0.30135828024728784
10.0,0.06,0.2,0.22,0.12,0.3382857922579426
4.0,0.02,0.13,0.44,0.14,0.27065131330278264
5.0,0.03,0.49,0.05,0.12,0.3618251238078952
8.0,0.06,0.43,0.27,0.08,0.34428870005338874
9.0,0.08,0.41000000000000003,0.17,0.11,0.29610434149880493
4.0,0.04,0.13,0.42,0.06,0.3334310496766499
9.0,0.01,0.44,0.09,0.05,0.33804515242004346
14.0,0.1,0.33,0.49,0.18,0.28246272341284545
6.0,0.07,0.13,0.02,0.05,0.3186662630753457
9.0,0.08,0.19,0.09,0.05,0.2847894963823703
2.0,0.01,0.15,0.2,0.14,0.23682908239968448
15.0,0.05,0.46,0.38,0.13,0.3318846974396917
12.0,0.04,0.25,0.35000000000000003,0.03,0.32977863888609665
10.0,0.01,0.25,0.33,0.21,0.315019658894317
12.0,0.05,0.21,0.06,0.04,0.31008434739640806
7.0,0.07,0.39,0.1,0.21,0.3248719999338365
8.0,0.07,0.35000000000000003,0.21,0.19,0.29820065301567505
5.0,0.08,0.39,0.04,0.12,0.31698809136849937
6.0,0.06,0.23,0.3,0.16,0.32679134814838207
2.0,0.01,0.34,0.27,0.13,0.3188570743961471
10.0,0.03,0.25,0.44,0.22,0.3398718919072644
8.0,0.09,0.21,0.37,0.28,0.3106427377639976
9.0,0.01,0.41000000000000003,0.42,0.27,0.3221381314023668
9.0,0.08,0.26,0.07,0.27,0.30135121554010486
3.0,0.03,0.17,0.18,0.16,0.3153521698839126
6.0,0.01,0.38,0.18,0.14,0.33544387484266575
8.0,0.02,0.15,0.3,0.07,0.31624656102270954
15.0,0.06,0.42,0.36,0.13,0.3337257797227053
15.0,0.04,0.15,0.35000000000000003,0.12,0.3030042047180818
10.0,0.1,0.47000000000000003,0.11,0.27,0.34478955241841025
9.0,0.05,0.46,0.47000000000000003,0.29,0.3340456616397162
7.0,0.05,0.46,0.49,0.1,0.3466778884740851
10.0,0.08,0.33,0.49,0.15,0.31662434583178906
3.0,0.01,0.33,0.05,0.27,0.31853999606539046
15.0,0.02,0.33,0.45,0.14,0.3056485800228528
3.0,0.06,0.2,0.49,0.13,0.2434908304223633
7.0,0.07,0.2,0.47000000000000003,0.26,0.33750320439277787
12.0,0.04,0.32,0.35000000000000003,0.15,0.3412295692517053
5.0,0.09,0.44,0.28,0.18,0.3424910779360825
8.0,0.06,0.43,0.21,0.3,0.3475668801741212
2.0,0.02,0.43,0.37,0.03,0.2879928861026805
10.0,0.03,0.34,0.16,0.3,0.32678582366673464
5.0,0.04,0.24,0.37,0.26,0.26370655029897233
5.0,0.04,0.3,0.28,0.19,0.3226379433752015
8.0,0.05,0.18,0.03,0.06,0.3171236270222697
3.0,0.05,0.21,0.3,0.18,0.3136791830360784
3.0,0.09,0.32,0.13,0.13,0.3175629630984562
3.0,0.05,0.44,0.26,0.11,0.32899427337453935
15.0,0.09,0.39,0.07,0.09,0.3125024772497082
2.0,0.02,0.41000000000000003,0.27,0.21,0.2902629233148838
12.0,0.02,0.25,0.09,0.28,0.3242776642421513
5.0,0.02,0.18,0.29,0.1,0.3587806765486383
4.0,0.05,0.18,0.06,0.29,0.3058284883656325
7.0,0.06,0.14,0.42,0.15,0.28299857038297754
5.0,0.04,0.39,0.09,0.05,0.32188103157569997
14.0,0.1,0.48,0.41000000000000003,0.18,0.3223744403469757
13.0,0.09,0.43,0.08,0.2,0.3271611444804829
13.0,0.03,0.34,0.32,0.18,0.3403139760315871
7.0,0.05,0.15,0.12,0.25,0.2997670996040775
10.0,0.03,0.33,0.17,0.03,0.3352357816559803
11.0,0.07,0.26,0.1,0.21,0.30816707429190004
4.0,0.04,0.16,0.21,0.29,0.3605706838984213
3.0,0.01,0.34,0.43,0.21,0.3120439120705687
14.0,0.06,0.22,0.37,0.08,0.3196339503233241
10.0,0.06,0.28,0.17,0.07,0.3287037147797313
2.0,0.1,0.13,0.05,0.21,0.2826760590820636
2.0,0.1,0.41000000000000003,0.48,0.03,0.3100795561249524
4.0,0.05,0.27,0.22,0.09,0.3119208262726313
14.0,0.08,0.39,0.09,0.16,0.30279377430591137
5.0,0.07,0.29,0.39,0.02,0.29467130282167064
13.0,0.1,0.42,0.17,0.23,0.3181487972924289
13.0,0.05,0.14,0.4,0.27,0.3031660079551836
6.0,0.08,0.11,0.09,0.14,0.24696342151709635
4.0,0.06,0.14,0.1,0.22,0.26760851477958947
13.0,0.06,0.15,0.14,0.13,0.3262543536786253
14.0,0.08,0.38,0.4,0.01,0.2995900493425913
12.0,0.05,0.31,0.37,0.05,0.3375554379073675
10.0,0.1,0.27,0.36,0.01,0.30331490609898537
9.0,0.05,0.21,0.38,0.02,0.30308943028505186
15.0,0.02,0.18,0.05,0.13,0.33395517789572665
14.0,0.02,0.35000000000000003,0.47000000000000003,0.03,0.3447089468349969
11.0,0.06,0.47000000000000003,0.39,0.12,0.3292845463879987
12.0,0.05,0.18,0.01,0.16,0.32687693244075783
11.0,0.04,0.48,0.2,0.03,0.34032569382151023
14.0,0.07,0.19,0.23,0.29,0.31172096296653784
5.0,0.06,0.49,0.48,0.19,0.3092321170070949
3.0,0.07,0.18,0.08,0.22,0.34835874480245277
13.0,0.08,0.13,0.05,0.11,0.2813901424222423
5.0,0.05,0.18,0.45,0.17,0.3101448450700022
12.0,0.08,0.47000000000000003,0.41000000000000003,0.25,0.333919761345024
4.0,0.05,0.3,0.47000000000000003,0.08,0.2942100772105771
4.0,0.09,0.48,0.1,0.12,0.3463950940604158
9.0,0.07,0.5,0.37,0.23,0.34806620228615437
12.0,0.06,0.45,0.37,0.22,0.3229806298081627
6.0,0.01,0.26,0.15,0.02,0.3152138917424185
10.0,0.09,0.12,0.5,0.21,0.2540580408012053
10.0,0.06,0.24,0.17,0.19,0.3248854840791992
13.0,0.1,0.26,0.02,0.19,0.30154629650422354
2.0,0.05,0.23,0.33,0.24,0.2894043124525357
10.0,0.02,0.12,0.01,0.29,0.29457510475624504
5.0,0.01,0.32,0.45,0.17,0.3299697642192855
2.0,0.08,0.39,0.1,0.16,0.29334284848743325
9.0,0.08,0.36,0.29,0.3,0.32287684441519615
9.0,0.06,0.19,0.06,0.12,0.3141706837015661
10.0,0.03,0.43,0.32,0.24,0.3308978649893817
13.0,0.1,0.18,0.34,0.08,0.2766097751165061
5.0,0.06,0.17,0.33,0.29,0.30257201163823166
3.0,0.09,0.31,0.49,0.21,0.3063128145835205
3.0,0.06,0.14,0.29,0.03,0.2800947206970575
10.0,0.09,0.15,0.32,0.18,0.285760992550012
12.0,0.01,0.25,0.33,0.03,0.3038486318647498
12.0,0.04,0.27,0.07,0.28,0.3460277732795712
6.0,0.04,0.48,0.02,0.08,0.3207116057550948
5.0,0.01,0.42,0.35000000000000003,0.19,0.30089300094611326
5.0,0.02,0.28,0.04,0.28,0.32327336608230395
6.0,0.09,0.23,0.12,0.06,0.3054614402183165
4.0,0.03,0.26,0.44,0.13,0.26622629866174896
7.0,0.1,0.34,0.45,0.13,0.32772770134920115
11.0,0.02,0.45,0.28,0.08,0.33817789000829024
4.0,0.04,0.33,0.17,0.11,0.2816418839627881
5.0,0.04,0.12,0.26,0.14,0.3311474727664788
12.0,0.06,0.4,0.41000000000000003,0.09,0.3118173689835128
14.0,0.06,0.37,0.38,0.21,0.32553427334165236
10.0,0.06,0.46,0.05,0.04,0.34146490684112984
4.0,0.04,0.22,0.26,0.2,0.26254067811205956
14.0,0.05,0.34,0.13,0.17,0.3306735321678219
9.0,0.06,0.26,0.35000000000000003,0.02,0.3227511471657056
4.0,0.05,0.17,0.12,0.01,0.2931739119051652
4.0,0.08,0.22,0.1,0.17,0.2510447605538091
15.0,0.01,0.32,0.16,0.09,0.35533631236697816
5.0,0.01,0.35000000000000003,0.23,0.05,0.309432266168302
5.0,0.05,0.37,0.09,0.13,0.33683735378100554
11.0,0.05,0.12,0.42,0.1,0.27141293936668204
9.0,0.02,0.34,0.44,0.16,0.31868344947937177
2.0,0.05,0.15,0.28,0.13,0.25350400013511964
13.0,0.01,0.48,0.04,0.2,0.33146549919355994
10.0,0.04,0.2,0.03,0.12,0.31423001447372345
10.0,0.03,0.17,0.49,0.04,0.32558606923559263
4.0,0.06,0.15,0.15,0.11,0.324291430239251
10.0,0.04,0.3,0.3,0.03,0.3345450702661644
12.0,0.1,0.43,0.27,0.13,0.31477867352700895
15.0,0.02,0.38,0.19,0.13,0.316743015208365
5.0,0.06,0.42,0.39,0.09,0.3379002584785713
15.0,0.09,0.42,0.29,0.24,0.31807352184936183
2.0,0.08,0.12,0.29,0.21,0.23557850518022463
3.0,0.07,0.14,0.28,0.07,0.3237448087113146
9.0,0.03,0.29,0.05,0.3,0.2895770107758184
4.0,0.06,0.26,0.39,0.2,0.352176626525586
8.0,0.02,0.5,0.1,0.12,0.34930686149358753
8.0,0.06,0.14,0.48,0.25,0.29012974012370507
3.0,0.1,0.4,0.22,0.05,0.3132152968920681
4.0,0.03,0.43,0.36,0.21,0.31948368386011355
15.0,0.07,0.17,0.45,0.01,0.3076671198566368
12.0,0.09,0.12,0.09,0.2,0.25216225563847616
14.0,0.06,0.15,0.07,0.23,0.3136219267275819
6.0,0.09,0.16,0.44,0.09,0.26798546808784207
10.0,0.03,0.4,0.06,0.05,0.3334982617323108
8.0,0.1,0.17,0.23,0.3,0.2888025639938962
5.0,0.01,0.13,0.07,0.2,0.36504443336953196
3.0,0.1,0.49,0.26,0.12,0.31573853437588467
2.0,0.02,0.49,0.45,0.1,0.30726317015326843
10.0,0.01,0.34,0.25,0.02,0.31672199964523395
8.0,0.01,0.24,0.48,0.03,0.3388691200585009
6.0,0.1,0.43,0.16,0.19,0.3256857264181281
7.0,0.05,0.24,0.27,0.12,0.2950078442021927
11.0,0.06,0.2,0.04,0.03,0.3369573097201559
5.0,0.1,0.2,0.01,0.03,0.3012736889407573
4.0,0.01,0.22,0.27,0.27,0.3323081032894453
6.0,0.01,0.43,0.48,0.26,0.3313751673202064
11.0,0.01,0.21,0.37,0.17,0.3243964754113128
14.0,0.02,0.39,0.08,0.18,0.32777529186876625
10.0,0.07,0.5,0.32,0.17,0.34461085515827483
14.0,0.01,0.28,0.16,0.03,0.337860204447936
12.0,0.07,0.44,0.24,0.08,0.31664109778954047
10.0,0.03,0.38,0.1,0.11,0.33307597059999305
3.0,0.05,0.12,0.21,0.14,0.323213566218755
13.0,0.07,0.19,0.31,0.25,0.31561567734853185
15.0,0.1,0.27,0.48,0.12,0.2879835185571311
5.0,0.05,0.36,0.1,0.27,0.33683735378100554
6.0,0.07,0.25,0.27,0.21,0.29175184403818494
11.0,0.08,0.33,0.25,0.05,0.32037180362674955
12.0,0.05,0.23,0.04,0.24,0.3165754778616379
5.0,0.06,0.5,0.46,0.03,0.3095854269402022
12.0,0.02,0.4,0.2,0.21,0.31880331654163074
13.0,0.09,0.19,0.27,0.06,0.30313232393190737
12.0,0.06,0.18,0.44,0.27,0.31590910769828623
7.0,0.07,0.13,0.39,0.22,0.2972060804273439
10.0,0.1,0.15,0.14,0.09,0.2695105976830433
9.0,0.1,0.21,0.18,0.24,0.2638655159341092
7.0,0.1,0.3,0.5,0.3,0.2901982275617284
13.0,0.07,0.14,0.47000000000000003,0.03,0.29859127617562403
9.0,0.07,0.18,0.16,0.09,0.3191588534288184
10.0,0.07,0.12,0.35000000000000003,0.06,0.27328782161399245
14.0,0.01,0.42,0.38,0.13,0.31770325554562673
12.0,0.1,0.4,0.11,0.29,0.31583994046574587
13.0,0.08,0.38,0.09,0.18,0.31455352566752676
10.0,0.02,0.11,0.05,0.2,0.28810254452022
11.0,0.09,0.22,0.42,0.29,0.29387782132853185
8.0,0.08,0.46,0.22,0.22,0.34628132360979813
8.0,0.03,0.14,0.33,0.21,0.27932813489697284
8.0,0.07,0.38,0.41000000000000003,0.11,0.3189909301982769
9.0,0.04,0.36,0.27,0.22,0.3274506224458524
6.0,0.01,0.13,0.44,0.3,0.3245277306813031
5.0,0.04,0.39,0.07,0.24,0.32795308168710086
12.0,0.05,0.37,0.5,0.16,0.32149094748474893
4.0,0.02,0.32,0.08,0.11,0.328118551725024
15.0,0.04,0.22,0.15,0.08,0.3292540107530622
3.0,0.07,0.42,0.07,0.09,0.30053091777996027
11.0,0.04,0.19,0.41000000000000003,0.05,0.30644202719120667
6.0,0.01,0.15,0.17,0.24,0.2932368184667901
4.0,0.01,0.45,0.04,0.15,0.33859908522505744
6.0,0.08,0.2,0.16,0.06,0.3015983293029015
12.0,0.07,0.49,0.14,0.12,0.34763966346175534
4.0,0.1,0.12,0.24,0.29,0.26943596007696224
3.0,0.09,0.46,0.15,0.06,0.32437675246905945
15.0,0.04,0.47000000000000003,0.4,0.08,0.3266936883262212
10.0,0.04,0.28,0.21,0.18,0.32153439890019114
10.0,0.02,0.18,0.18,0.07,0.3482009741087107
4.0,0.02,0.38,0.38,0.29,0.2895850020168065
8.0,0.08,0.49,0.18,0.04,0.3471297033649618
7.0,0.1,0.46,0.44,0.12,0.3330386284865181
10.0,0.02,0.42,0.36,0.06,0.30655431032049874
5.0,0.02,0.29,0.1,0.06,0.32085621470274844
10.0,0.01,0.12,0.36,0.12,0.3003631140693187
14.0,0.09,0.41000000000000003,0.38,0.11,0.3012138127824749
3.0,0.08,0.35000000000000003,0.19,0.14,0.3229373981193409
8.0,0.04,0.12,0.18,0.16,0.30102491614028304
6.0,0.09,0.42,0.37,0.19,0.33163337303573653
7.0,0.08,0.47000000000000003,0.41000000000000003,0.15,0.3280677178104673
5.0,0.06,0.21,0.44,0.04,0.3043175876297248
13.0,0.07,0.14,0.34,0.18,0.30961846072630583
7.0,0.05,0.27,0.03,0.17,0.3043603498642348
8.0,0.1,0.49,0.48,0.12,0.32352067318286176
8.0,0.05,0.44,0.18,0.02,0.34014142116584234
14.0,0.05,0.23,0.24,0.04,0.3271740726120385
10.0,0.04,0.42,0.22,0.07,0.3194588707907594
11.0,0.04,0.19,0.24,0.09,0.31402544805058646
15.0,0.03,0.12,0.41000000000000003,0.27,0.31373387617969856
6.0,0.02,0.41000000000000003,0.16,0.07,0.31493217508358473
4.0,0.1,0.13,0.29,0.15,0.2842976000038996
5.0,0.03,0.13,0.35000000000000003,0.1,0.3096863443836496
9.0,0.06,0.49,0.18,0.16,0.33230895711643504
5.0,0.02,0.33,0.03,0.26,0.3067468137566206
9.0,0.06,0.15,0.2,0.06,0.3152858353819901
2.0,0.02,0.15,0.22,0.29,0.21958134957292452
10.0,0.03,0.37,0.43,0.13,0.32606221750219505
13.0,0.04,0.26,0.21,0.22,0.34452118431061773
2.0,0.08,0.47000000000000003,0.37,0.23,0.3774023305304416
12.0,0.08,0.26,0.22,0.3,0.3165767609568562
2.0,0.07,0.4,0.39,0.01,0.299777221827238
15.0,0.05,0.22,0.09,0.08,0.31244269399939806
5.0,0.05,0.24,0.49,0.29,0.30823619391064916
3.0,0.08,0.25,0.16,0.12,0.2576442225757979
3.0,0.09,0.44,0.43,0.21,0.32487519611865096
10.0,0.06,0.36,0.24,0.28,0.3377143157902399
8.0,0.03,0.26,0.26,0.2,0.35081162199090676
5.0,0.09,0.15,0.09,0.23,0.28492356593504137
6.0,0.1,0.25,0.02,0.14,0.315708321219824
3.0,0.05,0.32,0.49,0.19,0.3115614285985551
5.0,0.08,0.24,0.08,0.02,0.2834684409516619
13.0,0.1,0.31,0.4,0.19,0.2891083830113217
7.0,0.06,0.13,0.42,0.1,0.3283998299609765
14.0,0.04,0.41000000000000003,0.23,0.29,0.3415593172363073
5.0,0.07,0.47000000000000003,0.37,0.17,0.32833242756068304
14.0,0.08,0.27,0.08,0.29,0.3075824739113564
10.0,0.01,0.45,0.29,0.08,0.34962474867285936
4.0,0.02,0.26,0.21,0.3,0.3416006173853804
2.0,0.04,0.27,0.43,0.1,0.2795896071080622
